Identif;MonthlyPeoples;DailyPeoples;HourlyPeoples_08_22;HourlyPeoples_08_10;HourlyPeoples_17_19;HourlyPeoples_22_08;DistrictName;WKT;HeatmapPoint;Author;lat1;lon1;lat2;lon2
707346;13845;461;28;43;39;5;Хамовники;LINESTRING (37.592032 55.746184, 37.592422 55.746214);POINT (37.5922 55.7462);myData.biz;55.746184;37.592032;55.746214;37.592422
707348;4378;145;9;13;12;1;Хамовники;LINESTRING (37.587755 55.746739, 37.587394 55.74665);POINT (37.5876 55.7467);myData.biz;55.746739;37.587755;55.74665;37.587394
707349;10804;360;22;34;30;4;Хамовники;LINESTRING (37.588562 55.746818, 37.589822 55.746955);POINT (37.5892 55.7469);myData.biz;55.746818;37.588562;55.746955;37.589822
707350;14643;488;30;46;41;6;Хамовники;LINESTRING (37.588562 55.746818, 37.588982 55.746865);POINT (37.5888 55.7468);myData.biz;55.746818;37.588562;55.746865;37.588982
707351;9839;327;20;31;27;4;Хамовники;LINESTRING (37.586658 55.743975, 37.586751 55.743754);POINT (37.5867 55.743899999999996);myData.biz;55.743975;37.586658;55.743754;37.586751
707352;9839;327;20;31;27;4;Хамовники;LINESTRING (37.586751 55.743754, 37.586579 55.743736);POINT (37.5867 55.7437);myData.biz;55.743754;37.586751;55.743736;37.586579
707354;15695;523;32;49;44;6;Хамовники;LINESTRING (37.587289 55.744044, 37.587099 55.744023);POINT (37.5872 55.744);myData.biz;55.744044;37.587289;55.744023;37.587099
707355;15044;501;31;47;42;6;Хамовники;LINESTRING (37.589368 55.741924, 37.589642 55.741793);POINT (37.5895 55.7419);myData.biz;55.741924;37.589368;55.741793;37.589642
707356;11269;375;23;35;31;4;Хамовники;LINESTRING (37.591863 55.741551, 37.591775 55.741515);POINT (37.5918 55.7415);myData.biz;55.741551;37.591863;55.741515;37.591775
707371;17280;576;35;54;48;7;Хамовники;LINESTRING (37.584435 55.726594, 37.584402 55.726567);POINT (37.5844 55.7266);myData.biz;55.726594;37.584435;55.726567;37.584402
707372;103393;3446;214;327;292;44;Хамовники;LINESTRING (37.588348 55.729827, 37.588379 55.729801);POINT (37.5884 55.7298);myData.biz;55.729827;37.588348;55.729801;37.588379
707377;56051;1868;116;177;158;24;Хамовники;LINESTRING (37.593479 55.732461, 37.593595 55.732415);POINT (37.5935 55.7324);myData.biz;55.732461;37.593479;55.732415;37.593595
707378;18502;616;38;58;52;8;Хамовники;LINESTRING (37.593595 55.732415, 37.593841 55.732361);POINT (37.5937 55.7324);myData.biz;55.732415;37.593595;55.732361;37.593841
707379;18502;616;38;58;52;8;Хамовники;LINESTRING (37.593841 55.732361, 37.593898 55.732348);POINT (37.5939 55.7324);myData.biz;55.732361;37.593841;55.732348;37.593898
707380;18502;616;38;58;52;8;Хамовники;LINESTRING (37.593898 55.732348, 37.59399 55.732323);POINT (37.5939 55.7323);myData.biz;55.732348;37.593898;55.732323;37.59399
707381;18502;616;38;58;52;8;Хамовники;LINESTRING (37.59399 55.732323, 37.594061 55.732303);POINT (37.594 55.7323);myData.biz;55.732323;37.59399;55.732303;37.594061
707383;24413;813;50;77;69;10;Хамовники;LINESTRING (37.59319 55.73316, 37.593226 55.733154);POINT (37.5932 55.7332);myData.biz;55.73316;37.59319;55.733154;37.593226
707384;24413;813;50;77;69;10;Хамовники;LINESTRING (37.593226 55.733154, 37.593445 55.733115);POINT (37.5933 55.7331);myData.biz;55.733154;37.593226;55.733115;37.593445
707385;24413;813;50;77;69;10;Хамовники;LINESTRING (37.593445 55.733115, 37.593541 55.733098);POINT (37.5935 55.7331);myData.biz;55.733115;37.593445;55.733098;37.593541
707388;15408;513;31;48;43;6;Хамовники;LINESTRING (37.587139 55.733616, 37.586812 55.733688);POINT (37.587 55.7337);myData.biz;55.733616;37.587139;55.733688;37.586812
707389;15408;513;31;48;43;6;Хамовники;LINESTRING (37.586812 55.733688, 37.58663 55.733739);POINT (37.5867 55.7337);myData.biz;55.733688;37.586812;55.733739;37.58663
707390;15408;513;31;48;43;6;Хамовники;LINESTRING (37.58663 55.733739, 37.586331 55.733954);POINT (37.5865 55.7338);myData.biz;55.733739;37.58663;55.733954;37.586331
707391;15408;513;31;48;43;6;Хамовники;LINESTRING (37.586331 55.733954, 37.586084 55.733936);POINT (37.5862 55.7339);myData.biz;55.733954;37.586331;55.733936;37.586084
707392;15408;513;31;48;43;6;Хамовники;LINESTRING (37.586084 55.733936, 37.58571 55.733822);POINT (37.5859 55.7339);myData.biz;55.733936;37.586084;55.733822;37.58571
707393;15408;513;31;48;43;6;Хамовники;LINESTRING (37.58571 55.733822, 37.585817 55.733715);POINT (37.5858 55.7338);myData.biz;55.733822;37.58571;55.733715;37.585817
707394;15408;513;31;48;43;6;Хамовники;LINESTRING (37.585817 55.733715, 37.585879 55.733652);POINT (37.5858 55.7337);myData.biz;55.733715;37.585817;55.733652;37.585879
707395;15408;513;31;48;43;6;Хамовники;LINESTRING (37.585879 55.733652, 37.585752 55.733611);POINT (37.5858 55.7336);myData.biz;55.733652;37.585879;55.733611;37.585752
707396;15408;513;31;48;43;6;Хамовники;LINESTRING (37.585752 55.733611, 37.585619 55.73357);POINT (37.5857 55.7336);myData.biz;55.733611;37.585752;55.73357;37.585619
707397;15408;513;31;48;43;6;Хамовники;LINESTRING (37.585619 55.73357, 37.585485 55.733527);POINT (37.5856 55.7335);myData.biz;55.73357;37.585619;55.733527;37.585485
707398;17849;594;36;56;50;7;Хамовники;LINESTRING (37.585485 55.733527, 37.585558 55.733459);POINT (37.5855 55.7335);myData.biz;55.733527;37.585485;55.733459;37.585558
707399;4969;165;10;15;14;2;Хамовники;LINESTRING (37.595602 55.733505, 37.595891 55.733846);POINT (37.5957 55.7337);myData.biz;55.733505;37.595602;55.733846;37.595891
707400;2489;82;5;7;6;1;Хамовники;LINESTRING (37.582463 55.729881, 37.582248 55.730071);POINT (37.5824 55.73);myData.biz;55.729881;37.582463;55.730071;37.582248
707401;14007;466;28;44;39;6;Хамовники;LINESTRING (37.582248 55.730071, 37.582167 55.730107);POINT (37.5822 55.7301);myData.biz;55.730071;37.582248;55.730107;37.582167
707402;14007;466;28;44;39;6;Хамовники;LINESTRING (37.582167 55.730107, 37.582095 55.730106);POINT (37.5821 55.7301);myData.biz;55.730107;37.582167;55.730106;37.582095
707403;7977;265;16;25;22;3;Хамовники;LINESTRING (37.582095 55.730106, 37.581831 55.730007);POINT (37.582 55.7301);myData.biz;55.730106;37.582095;55.730007;37.581831
707404;8516;283;17;26;24;3;Хамовники;LINESTRING (37.580289 55.729064, 37.580153 55.729013);POINT (37.5802 55.729);myData.biz;55.729064;37.580289;55.729013;37.580153
707405;20499;683;42;64;58;8;Хамовники;LINESTRING (37.589108 55.734533, 37.589148 55.734558);POINT (37.5891 55.7345);myData.biz;55.734533;37.589108;55.734558;37.589148
707406;20499;683;42;64;58;8;Хамовники;LINESTRING (37.589148 55.734558, 37.589295 55.734638);POINT (37.5892 55.7346);myData.biz;55.734558;37.589148;55.734638;37.589295
707407;20499;683;42;64;58;8;Хамовники;LINESTRING (37.589295 55.734638, 37.589616 55.734845);POINT (37.5895 55.7347);myData.biz;55.734638;37.589295;55.734845;37.589616
707408;1782;59;3;5;5;0;Хамовники;LINESTRING (37.587245 55.733548, 37.586721 55.733391);POINT (37.587 55.7335);myData.biz;55.733548;37.587245;55.733391;37.586721
707411;1520;50;3;4;4;0;Хамовники;LINESTRING (37.582519 55.729836, 37.582463 55.729881);POINT (37.5825 55.7299);myData.biz;55.729836;37.582519;55.729881;37.582463
707412;14676;489;30;46;41;6;Хамовники;LINESTRING (37.58226 55.73054, 37.582403 55.730304);POINT (37.5823 55.7304);myData.biz;55.73054;37.58226;55.730304;37.582403
707413;34951;1165;72;110;99;15;Хамовники;LINESTRING (37.582403 55.730304, 37.582438 55.730222);POINT (37.5824 55.7303);myData.biz;55.730304;37.582403;55.730222;37.582438
707414;11518;383;23;36;32;4;Хамовники;LINESTRING (37.582438 55.730222, 37.582377 55.73018);POINT (37.5824 55.7302);myData.biz;55.730222;37.582438;55.73018;37.582377
707415;11518;383;23;36;32;4;Хамовники;LINESTRING (37.582377 55.73018, 37.582392 55.73013);POINT (37.5824 55.7302);myData.biz;55.73018;37.582377;55.73013;37.582392
707416;11518;383;23;36;32;4;Хамовники;LINESTRING (37.582392 55.73013, 37.582315 55.730103);POINT (37.5824 55.7301);myData.biz;55.73013;37.582392;55.730103;37.582315
707417;11518;383;23;36;32;4;Хамовники;LINESTRING (37.582315 55.730103, 37.582285 55.730108);POINT (37.5823 55.7301);myData.biz;55.730103;37.582315;55.730108;37.582285
707418;11518;383;23;36;32;4;Хамовники;LINESTRING (37.582285 55.730108, 37.582248 55.730071);POINT (37.5823 55.7301);myData.biz;55.730108;37.582285;55.730071;37.582248
707421;46097;1536;95;145;130;19;Хамовники;LINESTRING (37.575466 55.733895, 37.573696 55.733091);POINT (37.5746 55.7335);myData.biz;55.733895;37.575466;55.733091;37.573696
707422;46097;1536;95;145;130;19;Хамовники;LINESTRING (37.573696 55.733091, 37.573528 55.733065);POINT (37.5736 55.7331);myData.biz;55.733091;37.573696;55.733065;37.573528
707424;8905;296;18;28;25;3;Хамовники;LINESTRING (37.59586 55.738673, 37.596099 55.738629);POINT (37.596 55.7387);myData.biz;55.738673;37.59586;55.738629;37.596099
707428;26975;899;55;85;76;11;Хамовники;LINESTRING (37.583987 55.738977, 37.583835 55.739356);POINT (37.5839 55.7392);myData.biz;55.738977;37.583987;55.739356;37.583835
707430;21001;700;43;66;59;9;Хамовники;LINESTRING (37.589656 55.740327, 37.589651 55.740331);POINT (37.5897 55.7403);myData.biz;55.740327;37.589656;55.740331;37.589651
707431;18789;626;38;59;53;8;Хамовники;LINESTRING (37.587521 55.739753, 37.587452 55.739805);POINT (37.5875 55.7398);myData.biz;55.739753;37.587521;55.739805;37.587452
707434;384;12;0;1;1;0;Хамовники;LINESTRING (37.588762 55.745828, 37.588669 55.745827);POINT (37.5887 55.7458);myData.biz;55.745828;37.588762;55.745827;37.588669
707435;384;12;0;1;1;0;Хамовники;LINESTRING (37.588669 55.745827, 37.588678 55.745697);POINT (37.5887 55.7458);myData.biz;55.745827;37.588669;55.745697;37.588678
707436;226;7;0;0;0;0;Хамовники;LINESTRING (37.58856 55.746006, 37.588508 55.746223);POINT (37.5885 55.7461);myData.biz;55.746006;37.58856;55.746223;37.588508
707437;41945;1398;86;132;118;18;Хамовники;LINESTRING (37.59378 55.743678, 37.593505 55.743708);POINT (37.5936 55.7437);myData.biz;55.743678;37.59378;55.743708;37.593505
707438;19613;653;40;62;55;8;Хамовники;LINESTRING (37.595167 55.74678, 37.595123 55.746985);POINT (37.5951 55.7469);myData.biz;55.74678;37.595167;55.746985;37.595123
707439;99;3;0;0;0;0;Хамовники;LINESTRING (37.582539 55.739576, 37.582772 55.738979);POINT (37.5827 55.7393);myData.biz;55.739576;37.582539;55.738979;37.582772
707443;8801;293;18;27;24;3;Хамовники;LINESTRING (37.594651 55.732421, 37.594283 55.732523);POINT (37.5945 55.7325);myData.biz;55.732421;37.594651;55.732523;37.594283
707444;10305;343;21;32;29;4;Хамовники;LINESTRING (37.594283 55.732523, 37.594194 55.732548);POINT (37.5942 55.7325);myData.biz;55.732523;37.594283;55.732548;37.594194
707445;10305;343;21;32;29;4;Хамовники;LINESTRING (37.594194 55.732548, 37.594081 55.732418);POINT (37.5941 55.7325);myData.biz;55.732548;37.594194;55.732418;37.594081
707446;10305;343;21;32;29;4;Хамовники;LINESTRING (37.594081 55.732418, 37.59409 55.732336);POINT (37.5941 55.7324);myData.biz;55.732418;37.594081;55.732336;37.59409
707447;10305;343;21;32;29;4;Хамовники;LINESTRING (37.59409 55.732336, 37.594061 55.732303);POINT (37.5941 55.7323);myData.biz;55.732336;37.59409;55.732303;37.594061
707449;24101;803;49;76;68;10;Хамовники;LINESTRING (37.596281 55.734306, 37.595891 55.733846);POINT (37.5961 55.7341);myData.biz;55.734306;37.596281;55.733846;37.595891
707451;13825;460;28;43;39;5;Хамовники;LINESTRING (37.600111 55.73916, 37.60016 55.739162);POINT (37.6001 55.7392);myData.biz;55.73916;37.600111;55.739162;37.60016
707452;3960;132;8;12;11;1;Хамовники;LINESTRING (37.603486 55.739694, 37.603087 55.739757);POINT (37.6033 55.7397);myData.biz;55.739694;37.603486;55.739757;37.603087
707455;18766;625;38;59;53;8;Хамовники;LINESTRING (37.598167 55.741102, 37.598092 55.741125);POINT (37.5981 55.7411);myData.biz;55.741102;37.598167;55.741125;37.598092
707456;3040;101;6;9;8;1;Хамовники;LINESTRING (37.60437 55.738936, 37.60455 55.739281);POINT (37.6045 55.7391);myData.biz;55.738936;37.60437;55.739281;37.60455
707457;12183;406;25;38;34;5;Хамовники;LINESTRING (37.602703 55.738266, 37.60282 55.738385);POINT (37.6028 55.7383);myData.biz;55.738266;37.602703;55.738385;37.60282
707459;16118;537;33;51;45;6;Хамовники;LINESTRING (37.604337 55.738031, 37.604039 55.738215);POINT (37.6042 55.7381);myData.biz;55.738031;37.604337;55.738215;37.604039
707480;31086;1036;64;98;88;13;Хамовники;LINESTRING (37.573628 55.723271, 37.574014 55.723109);POINT (37.5738 55.7232);myData.biz;55.723271;37.573628;55.723109;37.574014
707481;27320;910;56;86;77;11;Хамовники;LINESTRING (37.574014 55.723109, 37.574426 55.722936);POINT (37.5742 55.723);myData.biz;55.723109;37.574014;55.722936;37.574426
707482;264331;8811;547;837;748;114;Хамовники;LINESTRING (37.577814 55.731509, 37.578127 55.731213);POINT (37.578 55.7314);myData.biz;55.731509;37.577814;55.731213;37.578127
707483;2641;88;5;8;7;1;Хамовники;LINESTRING (37.564933 55.731451, 37.564655 55.731637);POINT (37.5648 55.7315);myData.biz;55.731451;37.564933;55.731637;37.564655
707484;2641;88;5;8;7;1;Хамовники;LINESTRING (37.564655 55.731637, 37.564329 55.731483);POINT (37.5645 55.7316);myData.biz;55.731637;37.564655;55.731483;37.564329
707485;77852;2595;161;246;220;33;Хамовники;LINESTRING (37.566416 55.733704, 37.565646 55.73307);POINT (37.566 55.7334);myData.biz;55.733704;37.566416;55.73307;37.565646
707486;114583;3819;237;362;324;49;Хамовники;LINESTRING (37.576138 55.731923, 37.576695 55.731818);POINT (37.5764 55.7319);myData.biz;55.731923;37.576138;55.731818;37.576695
707487;116993;3899;242;370;331;50;Хамовники;LINESTRING (37.576695 55.731818, 37.576816 55.731708);POINT (37.5768 55.7318);myData.biz;55.731818;37.576695;55.731708;37.576816
707488;150548;5018;311;476;426;65;Хамовники;LINESTRING (37.576816 55.731708, 37.577388 55.731911);POINT (37.5771 55.7318);myData.biz;55.731708;37.576816;55.731911;37.577388
707489;23371;779;48;74;66;10;Хамовники;LINESTRING (37.578958 55.731097, 37.578927 55.731128);POINT (37.5789 55.7311);myData.biz;55.731097;37.578958;55.731128;37.578927
707491;80;2;0;0;0;0;Хамовники;LINESTRING (37.570468 55.731724, 37.570551 55.731665);POINT (37.5705 55.7317);myData.biz;55.731724;37.570468;55.731665;37.570551
707492;80;2;0;0;0;0;Хамовники;LINESTRING (37.570551 55.731665, 37.570127 55.731486);POINT (37.5703 55.7316);myData.biz;55.731665;37.570551;55.731486;37.570127
707493;80;2;0;0;0;0;Хамовники;LINESTRING (37.570127 55.731486, 37.570222 55.731432);POINT (37.5702 55.7315);myData.biz;55.731486;37.570127;55.731432;37.570222
707494;80;2;0;0;0;0;Хамовники;LINESTRING (37.570222 55.731432, 37.570318 55.731375);POINT (37.5703 55.7314);myData.biz;55.731432;37.570222;55.731375;37.570318
707495;1921;64;3;6;5;0;Хамовники;LINESTRING (37.600984 55.739204, 37.60016 55.739162);POINT (37.6006 55.7392);myData.biz;55.739204;37.600984;55.739162;37.60016
707496;6811;227;14;21;19;2;Хамовники;LINESTRING (37.603043 55.739222, 37.602616 55.739211);POINT (37.6028 55.7392);myData.biz;55.739222;37.603043;55.739211;37.602616
707507;3285;109;6;10;9;1;Хамовники;LINESTRING (37.599427 55.738363, 37.599746 55.738184);POINT (37.5996 55.7383);myData.biz;55.738363;37.599427;55.738184;37.599746
707508;17919;597;37;56;50;7;Хамовники;LINESTRING (37.596436 55.736975, 37.597801 55.736666);POINT (37.5971 55.7368);myData.biz;55.736975;37.596436;55.736666;37.597801
707509;9433;314;19;29;26;4;Хамовники;LINESTRING (37.602895 55.739787, 37.603087 55.739757);POINT (37.603 55.7398);myData.biz;55.739787;37.602895;55.739757;37.603087
707510;120;4;0;0;0;0;Хамовники;LINESTRING (37.586926 55.744932, 37.58685 55.744914);POINT (37.5869 55.7449);myData.biz;55.744932;37.586926;55.744914;37.58685
707512;9758;325;20;30;27;4;Хамовники;LINESTRING (37.590538 55.744231, 37.590719 55.744535);POINT (37.5906 55.7444);myData.biz;55.744231;37.590538;55.744535;37.590719
707513;6679;222;13;21;18;2;Хамовники;LINESTRING (37.590538 55.744231, 37.591154 55.744147);POINT (37.5908 55.7442);myData.biz;55.744231;37.590538;55.744147;37.591154
707514;6679;222;13;21;18;2;Хамовники;LINESTRING (37.591154 55.744147, 37.591392 55.744218);POINT (37.5913 55.7442);myData.biz;55.744147;37.591154;55.744218;37.591392
707515;6679;222;13;21;18;2;Хамовники;LINESTRING (37.591392 55.744218, 37.591637 55.744192);POINT (37.5915 55.7442);myData.biz;55.744218;37.591392;55.744192;37.591637
707517;4241;141;8;13;11;1;Хамовники;LINESTRING (37.590397 55.744262, 37.589574 55.744343);POINT (37.59 55.7443);myData.biz;55.744262;37.590397;55.744343;37.589574
707519;3554;118;7;11;10;1;Хамовники;LINESTRING (37.590421 55.747013, 37.589822 55.746955);POINT (37.5901 55.747);myData.biz;55.747013;37.590421;55.746955;37.589822
707520;4021;134;8;12;11;1;Хамовники;LINESTRING (37.590421 55.747013, 37.588982 55.746865);POINT (37.5897 55.7469);myData.biz;55.747013;37.590421;55.746865;37.588982
707521;23979;799;49;75;67;10;Хамовники;LINESTRING (37.593057 55.746479, 37.593331 55.746502);POINT (37.5932 55.7465);myData.biz;55.746479;37.593057;55.746502;37.593331
707522;79507;2650;164;251;225;34;Хамовники;LINESTRING (37.584016 55.740684, 37.584281 55.740019);POINT (37.5841 55.7404);myData.biz;55.740684;37.584016;55.740019;37.584281
707523;11041;368;22;34;31;4;Хамовники;LINESTRING (37.584717 55.739876, 37.584596 55.739861);POINT (37.5847 55.7399);myData.biz;55.739876;37.584717;55.739861;37.584596
707524;11041;368;22;34;31;4;Хамовники;LINESTRING (37.584596 55.739861, 37.584539 55.739854);POINT (37.5846 55.7399);myData.biz;55.739861;37.584596;55.739854;37.584539
